363.000000 74.000000 751.000000
364.000000 74.000000 753.000000
365.000000 74.000000 756.000000
366.000000 74.000000 759.000000
367.000000 74.000000 762.000000
368.000000 74.000000 766.000000
369.000000 74.000000 770.000000
370.000000 74.000000 775.000000
371.000000 74.000000 779.000000
357.000000 75.000000 705.000000
358.000000 75.000000 705.000000
359.000000 75.000000 706.000000
360.000000 75.000000 706.000000
361.000000 75.000000 747.000000
362.000000 75.000000 748.000000
363.000000 75.000000 750.000000
364.000000 75.000000 752.000000
365.000000 75.000000 755.000000
366.000000 75.000000 759.000000
367.000000 75.000000 762.000000
368.000000 75.000000 766.000000
369.000000 75.000000 770.000000
370.000000 75.000000 774.000000
371.000000 75.000000 778.000000
357.000000 76.000000 707.000000
358.000000 76.000000 707.000000
359.000000 76.000000 708.000000
360.000000 76.000000 744.000000
361.000000 76.000000 745.000000
362.000000 76.000000 747.000000
363.000000 76.000000 749.000000
364.000000 76.000000 751.000000
365.000000 76.000000 754.000000
366.000000 76.000000 758.000000
367.000000 76.000000 762.000000
368.000000 76.000000 766.000000
369.000000 76.000000 770.000000
370.000000 76.000000 774.000000
371.000000 76.000000 778.000000
357.000000 77.000000 709.000000
358.000000 77.000000 710.000000
359.000000 77.000000 710.000000
360.000000 77.000000 742.000000
364.000000 77.000000 750.000000
365.000000 77.000000 753.000000
366.000000 77.000000 757.000000
367.000000 77.000000 761.000000
368.000000 77.000000 766.000000
369.000000 77.000000 770.000000
370.000000 77.000000 774.000000
371.000000 77.000000 778.000000
356.000000 78.000000 710.000000
357.000000 78.000000 711.000000
358.000000 78.000000 713.000000
359.000000 78.000000 714.000000
364.000000 78.000000 749.000000
365.000000 78.000000 752.000000
366.000000 78.000000 756.000000
367.000000 78.000000 761.000000
368.000000 78.000000 766.000000
369.000000 78.000000 771.000000
370.000000 78.000000 775.000000
371.000000 78.000000 779.000000
356.000000 79.000000 712.000000
357.000000 79.000000 713.000000
358.000000 79.000000 716.000000
364.000000 79.000000 747.000000
365.000000 79.000000 751.000000
366.000000 79.000000 753.000000
367.000000 79.000000 758.000000
368.000000 79.000000 768.000000
369.000000 79.000000 774.000000
370.000000 79.000000 777.000000
371.000000 79.000000 780.000000
356.000000 80.000000 713.000000
364.000000 80.000000 745.000000
365.000000 80.000000 748.000000
366.000000 80.000000 751.000000
367.000000 80.000000 754.000000
368.000000 80.000000 775.000000
369.000000 80.000000 777.000000
370.000000 80.000000 779.000000
371.000000 80.000000 782.000000
364.000000 81.000000 744.000000
365.000000 81.000000 747.000000
366.000000 81.000000 748.000000
367.000000 81.000000 751.000000
368.000000 81.000000 779.000000
369.000000 81.000000 780.000000
370.000000 81.000000 781.000000
371.000000 81.000000 783.000000
364.000000 82.000000 743.000000
365.000000 82.000000 745.000000
366.000000 82.000000 747.000000
367.000000 82.000000 749.000000
368.000000 82.000000 782.000000
369.000000 82.000000 783.000000
370.000000 82.000000 783.000000
371.000000 82.000000 785.000000
364.000000 83.000000 742.000000
365.000000 83.000000 744.000000
366.000000 83.000000 746.000000
367.000000 83.000000 784.000000
368.000000 83.000000 784.000000
369.000000 83.000000 784.000000
370.000000 83.000000 785.000000
371.000000 83.000000 787.000000
372.000000 83.000000 789.000000
373.000000 83.000000 792.000000
364.000000 84.000000 742.000000
365.000000 84.000000 744.000000
366.000000 84.000000 745.000000
367.000000 84.000000 785.000000
368.000000 84.000000 785.000000
369.000000 84.000000 786.000000
370.000000 84.000000 787.000000
371.000000 84.000000 788.000000
372.000000 84.000000 790.000000
373.000000 84.000000 793.000000
374.000000 84.000000 796.000000
375.000000 84.000000 801.000000
364.000000 85.000000 742.000000
365.000000 85.000000 744.000000
366.000000 85.000000 787.000000
367.000000 85.000000 786.000000
368.000000 85.000000 786.000000
371.000000 85.000000 789.000000
373.000000 85.000000 793.000000
374.000000 85.000000 798.000000
375.000000 85.000000 807.000000
365.000000 86.000000 744.000000
366.000000 86.000000 787.000000
365.000000 87.000000 788.000000
366.000000 87.000000 788.000000
