164.000000 3.000000 655.332703
165.000000 3.000000 655.441956
166.000000 3.000000 655.551208
167.000000 3.000000 655.660461
168.000000 3.000000 655.769653
169.000000 3.000000 655.878906
170.000000 3.000000 655.988159
171.000000 3.000000 656.097412
154.000000 4.000000 654.858704
155.000000 4.000000 654.967896
156.000000 4.000000 655.077148
157.000000 4.000000 655.186401
158.000000 4.000000 655.295654
159.000000 4.000000 655.404846
160.000000 4.000000 655.514099
161.000000 4.000000 655.623352
162.000000 4.000000 655.732544
163.000000 4.000000 655.841797
164.000000 4.000000 655.951050
165.000000 4.000000 656.060303
166.000000 4.000000 656.169495
167.000000 4.000000 656.278748
168.000000 4.000000 656.388000
169.000000 4.000000 656.497253
170.000000 4.000000 656.606445
171.000000 4.000000 656.715698
154.000000 5.000000 655.476990
155.000000 5.000000 655.586243
156.000000 5.000000 655.695496
157.000000 5.000000 655.804688
158.000000 5.000000 655.913940
159.000000 5.000000 656.023193
160.000000 5.000000 656.132446
161.000000 5.000000 656.241638
162.000000 5.000000 656.350891
163.000000 5.000000 656.460144
164.000000 5.000000 656.569336
165.000000 5.000000 656.678589
166.000000 5.000000 656.787842
167.000000 5.000000 656.897095
168.000000 5.000000 657.006287
169.000000 5.000000 657.115540
170.000000 5.000000 657.224792
171.000000 5.000000 657.334045
155.000000 6.000000 656.204529
156.000000 6.000000 656.313782
157.000000 6.000000 656.423035
158.000000 6.000000 656.532288
159.000000 6.000000 656.641479
160.000000 6.000000 656.750732
161.000000 6.000000 656.859985
162.000000 6.000000 656.969238
163.000000 6.000000 657.078430
164.000000 6.000000 657.187683
165.000000 6.000000 657.296936
166.000000 6.000000 657.406189
167.000000 6.000000 657.515381
168.000000 6.000000 657.624634
169.000000 6.000000 657.733887
170.000000 6.000000 657.843079
171.000000 6.000000 657.952332
155.000000 7.000000 656.822876
156.000000 7.000000 656.932129
157.000000 7.000000 657.041382
158.000000 7.000000 657.150574
159.000000 7.000000 657.259827
160.000000 7.000000 657.369080
161.000000 7.000000 657.478271
162.000000 7.000000 657.587524
163.000000 7.000000 657.696777
164.000000 7.000000 657.806030
165.000000 7.000000 657.915222
166.000000 7.000000 658.024475
167.000000 7.000000 658.133728
168.000000 7.000000 658.242981
169.000000 7.000000 658.352173
170.000000 7.000000 658.461426
171.000000 7.000000 658.570679
156.000000 8.000000 657.550415
157.000000 8.000000 657.659668
158.000000 8.000000 657.768921
159.000000 8.000000 657.878174
160.000000 8.000000 657.987366
161.000000 8.000000 658.096619
162.000000 8.000000 658.205872
163.000000 8.000000 658.315063
164.000000 8.000000 658.424316
165.000000 8.000000 658.533569
166.000000 8.000000 658.642822
167.000000 8.000000 658.752014
168.000000 8.000000 658.861267
169.000000 8.000000 658.970520
170.000000 8.000000 659.079773
171.000000 8.000000 659.188965
156.000000 9.000000 658.168762
157.000000 9.000000 658.278015
158.000000 9.000000 658.387207
159.000000 9.000000 658.496460
160.000000 9.000000 658.605713
161.000000 9.000000 658.714966
162.000000 9.000000 658.824158
163.000000 9.000000 658.933411
164.000000 9.000000 659.042664
165.000000 9.000000 659.151855
166.000000 9.000000 659.261108
167.000000 9.000000 659.370361
168.000000 9.000000 659.479614
169.000000 9.000000 659.588806
170.000000 9.000000 659.698059
171.000000 9.000000 659.807312
157.000000 10.000000 658.896301
158.000000 10.000000 659.005554
159.000000 10.000000 659.114807
160.000000 10.000000 659.223999
161.000000 10.000000 659.333252
162.000000 10.000000 659.442505
163.000000 10.000000 659.551758
164.000000 10.000000 659.660950
165.000000 10.000000 659.770203
166.000000 10.000000 659.879456
167.000000 10.000000 659.988647
168.000000 10.000000 660.097900
169.000000 10.000000 660.207153
170.000000 10.000000 660.316406
171.000000 10.000000 660.425659
157.000000 11.000000 659.514648
158.000000 11.000000 659.623840
159.000000 11.000000 659.733093
160.000000 11.000000 659.842346
161.000000 11.000000 659.951599
162.000000 11.000000 660.060791
163.000000 11.000000 660.170044
164.000000 11.000000 660.279297
165.000000 11.000000 660.388550
166.000000 11.000000 660.497742
167.000000 11.000000 660.606995
168.000000 11.000000 660.716248
169.000000 11.000000 660.825500
170.000000 11.000000 660.934692
171.000000 11.000000 661.043945
158.000000 12.000000 660.242188
159.000000 12.000000 660.351440
160.000000 12.000000 660.460693
161.000000 12.000000 660.569885
162.000000 12.000000 660.679138
163.000000 12.000000 660.788391
164.000000 12.000000 660.897583
165.000000 12.000000 661.006836
166.000000 12.000000 661.116089
167.000000 12.000000 661.225342
168.000000 12.000000 661.334534
169.000000 12.000000 661.443787
170.000000 12.000000 661.553040
171.000000 12.000000 661.662292
158.000000 13.000000 660.860535
159.000000 13.000000 660.969727
160.000000 13.000000 661.078979
161.000000 13.000000 661.188232
162.000000 13.000000 661.297485
163.000000 13.000000 661.406677
164.000000 13.000000 661.515930
165.000000 13.000000 661.625183
166.000000 13.000000 661.734375
167.000000 13.000000 661.843628
168.000000 13.000000 661.952881
169.000000 13.000000 662.062134
170.000000 13.000000 662.171326
171.000000 13.000000 662.280579
158.000000 14.000000 661.478821
159.000000 14.000000 661.588074
160.000000 14.000000 661.697327
161.000000 14.000000 661.806519
162.000000 14.000000 661.915771
163.000000 14.000000 662.025024
164.000000 14.000000 662.134277
165.000000 14.000000 662.243469
166.000000 14.000000 662.352722
167.000000 14.000000 662.461975
168.000000 14.000000 662.571228
169.000000 14.000000 662.680420
170.000000 14.000000 662.789673
159.000000 15.000000 662.206360
160.000000 15.000000 662.315613
161.000000 15.000000 662.424866
162.000000 15.000000 662.534119
163.000000 15.000000 662.643311
164.000000 15.000000 662.752563
165.000000 15.000000 662.861816
166.000000 15.000000 662.971069
167.000000 15.000000 663.080261
168.000000 15.000000 663.189514
169.000000 15.000000 663.298767
170.000000 15.000000 663.408020
159.000000 16.000000 662.824707
161.000000 16.000000 663.043213
162.000000 16.000000 663.152405
163.000000 16.000000 663.261658
164.000000 16.000000 663.370911
165.000000 16.000000 663.480103
166.000000 16.000000 663.589355
167.000000 16.000000 663.698608
168.000000 16.000000 663.807861
169.000000 16.000000 663.917053
170.000000 16.000000 664.026306
163.000000 17.000000 663.880005
164.000000 17.000000 663.989197
165.000000 17.000000 664.098450
166.000000 17.000000 664.207703
167.000000 17.000000 664.316895
168.000000 17.000000 664.426147
169.000000 17.000000 664.535400
170.000000 17.000000 664.644653
